customer_id,customer_name,region,age,income
62965,Kevin Mcdaniel,East,39,93321
62966,Peter Miranda,South,65,74376
62968,Christina Mercado,West,61,107126
62969,Catherine Cordova,South,54,63940
62970,Daniel Bush II,West,37,81091
62972,Cynthia Wolf,North,66,91742
62973,David Barnes,South,55,104143
62974,Natasha Brown,South,23,81463
62976,Margaret Molina,North,55,56108
62978,Micheal Douglas,North,48,31336
62982,Marie Sloan,West,49,66449
62983,Michelle Jensen,South,53,99988
62984,Laura Fowler,West,55,60644
62985,Darrell Anthony,South,32,96364
62987,Brenda Grimes,West,57,58696
62988,Amy Church,South,20,69979
62989,Heather Salas,South,24,109621
62990,Carlos Figueroa,South,37,47948
62991,Adrian Durham,South,58,108519
62992,Matthew Schultz,West,20,89749
62994,Emily Lyons,West,66,33868
62996,Gary Strong,West,69,102569
62997,Rachel Sims,West,20,77320
62998,Michael Decker,West,46,84263
63000,William Finley,East,47,81973
63001,Richard Haas,West,29,60820
63003,Barbara Benson,North,40,47574
63004,Sandra Morgan,South,68,98757
63006,Thomas Bruce,West,56,116756
63009,Shane Juarez,West,43,119647
63010,Paul Anthony,North,65,73502
63011,Heather Stone,West,64,67651
63013,Anthony Fernandez,East,52,67249
63014,Erin Henderson,East,37,34963
63015,Steven Waller,North,40,94242
63016,Harold Castro,West,42,92743
63017,Gary Raymond,East,66,65749
63018,Beverly Campbell,East,41,61638
63019,Gregory Atkins,North,29,94150
63020,Christian Ortiz,South,60,91651
63023,Peter Davenport,South,33,61719
63024,Deborah Carrillo,South,26,101416
63025,John Bentley,East,34,33593
63027,Brian Boone,West,60,63079
63028,Allen Harris,South,70,97104
63030,Regina Harrison,West,36,102235
63031,Jeffery Gray,West,37,73279
63033,Scott Le DDS,South,21,63683
63035,Oscar Green,North,65,53969
63036,Johnny Montgomery,South,22,79620
63038,Brittany Klein,East,56,101897
63039,Ralph Rivera,East,66,33948
63040,Edwin Wilson,East,22,79604
63042,David Hartman,South,39,30003
63043,Kelsey York,South,33,59262
63044,Ashley Stephens,West,42,99049
63047,Jessica Campos,North,52,94550
63049,Pamela Preston,West,29,41530
63050,Anthony Morton,North,68,59894
63051,Steven Chandler,South,34,75452
63053,Michael Mckenzie,East,41,108288
63054,Sherry Walker,South,48,112385
63055,Stacy Franklin,West,46,96879
63057,David Luna,East,18,61720
63058,Sean Watson,East,52,111172
63059,Bobby Gregory,East,26,105816
63060,Mr. Scott Tucker,East,25,95694
63061,Jim Hernandez,South,69,45593
63067,Ronald Perez,North,39,97148
63068,Brian Decker,East,26,81629
63072,Samantha Long,East,58,52079
63073,Lisa Petersen,South,45,73179
63074,Gregory Mueller,North,69,81896
63075,Gabrielle Young,East,35,68825
63077,Carla Miller,West,28,97605
63078,Kathryn Atkinson,South,50,116156
63079,Jimmy Morales,East,35,66035
63080,Jason Beck,West,32,37759
63081,Tom Compton,South,35,101690
63083,Eric Huynh,North,35,68566
63084,Miss Jessica Mcmillan,South,46,108573
63085,Lisa Dennis,North,54,68895
63086,Elizabeth Harrell,East,68,78341
63087,Kristen Woodward,South,26,58509
63089,Michael Nunez,South,36,118042
63090,Yvette Alexander,North,20,59644
63091,Allen Williams,West,44,65870
63093,Laurie Clark,South,26,64233
63094,Robert Salinas,North,42,79999
63095,Jacqueline Harrington,North,34,82612
63096,Chad Watson,West,29,30167
63098,Aaron Tran,East,45,109621
63099,Devon Griffin,East,26,36341
63101,Nicholas Lee,East,47,31306
63102,Christopher Foster,West,48,119880
63105,Joanne Gonzalez,East,30,38720
63106,Michele Johns,West,25,64231
63109,Annette Morris,West,58,48221
63110,Randy Allen,West,49,42485
63114,Jeremy Morgan,East,54,50952
63115,Karen Flowers,South,58,113052
63120,Emily Davila,West,56,116526
63121,Dustin Gould,North,20,84388
63122,Alexis Cook,North,57,61546
63124,Lee Miller,North,66,112921
63127,Timothy Meyer,East,68,74395
63130,Aaron May,East,47,101507
63132,Shawn Barajas,South,68,44199
63133,Margaret Munoz,South,37,30050
63134,Tom Williamson,South,62,93975
63135,Steven Phelps,West,32,33712
63137,Gregg Thomas,North,49,91481
63138,Sandra Simon,North,50,62372
63139,Pamela Adkins,West,53,36806
63141,Megan Watson,North,61,69130
63142,Stacy Moss,East,52,41582
63143,Jonathan Deleon,North,54,102132
63144,Derek Eaton,South,62,110902
63145,Matthew Green,South,53,32216
63148,Jeffrey Snow,South,28,108881
63149,Daniel Boyd,West,48,116294
63150,Heather Simpson,South,20,33803
63151,Gerald Adams,North,58,85402
63152,Henry Garcia,West,23,117183
63153,Veronica Andrews,West,44,99201
63156,Mr. Andrew Peters,West,21,68514
63157,Joseph Burns,West,30,98602
63158,Alexandra Morris,East,65,46607
63160,Christian Bautista,West,33,61496
63161,Brandon English,West,26,74074
63162,David Gardner,North,48,67317
63163,Randy Hill,West,45,96726
63164,Eric Vasquez,South,57,72227
63165,Mark Rodriguez,North,59,88263
63166,Kristin Weaver,East,69,38992
63168,Robert Mayer,West,65,79339
63170,Leslie Watkins,West,33,78660
63171,Patrick Gomez,South,31,110446
63172,Brittney Yoder,North,51,97056
63173,Shawn Franco,East,20,104683
63174,Randy Green,South,48,52822
63175,Amanda Chen,West,42,82460
63176,Jacob Daniels,West,46,60011
63178,Jennifer Olson,South,38,62177
63182,Douglas Morales,West,54,106651
63183,John Jensen,West,42,93671
63184,Angela Richardson,North,51,88676
63185,Paige Anderson,East,35,86486
63189,Margaret Duffy,North,53,79731
63190,Arthur Villegas,South,65,33881
63191,Tamara Luna,North,63,63703
63192,Rodney Edwards,North,42,96222
63193,Stephanie Mercado,South,21,70526
63198,Tara Perez,North,26,103631
63200,Elizabeth Neal,North,26,59127
63201,Jeremy Boyd,North,32,56960
63202,Sergio Gilbert,East,55,85511
63203,Carla Ross,West,67,105482
63205,Bradley Thompson,South,26,84441
63206,Barry Rivera,West,63,82055
63207,Tracey Decker,East,40,76307
63208,Susan Chapman,South,44,107018
63209,Krystal Daniels,East,69,116129
63210,Ashley Morris,North,33,83746
63211,Shelby Conway,East,42,87333
63212,Lisa Sellers,South,57,101774
63213,Eric Carey,East,57,69422
63214,Lisa Haynes,North,68,68164
63216,Brandy Schroeder,East,67,105559
63217,Martin Potter,North,56,72853
63218,Alexandra Coleman,West,49,90028
63219,Elijah Odom,East,51,97546
63220,Raymond Cruz,South,59,113516
63222,Dawn Arnold,East,24,45842
63223,Dominique Lawson,East,48,62097
63224,Samantha Chapman,West,61,99672
63226,Shirley Cole,South,19,83825
63227,Norman Olsen,East,58,84209
63228,Tracey Parker,East,34,60642
63230,Steven Diaz,North,70,45568
63232,Suzanne Chambers,East,66,67433
63233,Michael Stokes,East,55,62358
63234,Jocelyn Clark,West,36,56007
63235,Jeremiah Jones,West,61,68297
63236,Jose Erickson,West,22,73152
63237,Nicole Hubbard,West,67,96827
63239,Julia Stewart,South,61,39282
63240,Todd Watkins,South,25,96023
63241,Bradley Escobar,West,69,48949
63243,Thomas Melendez,North,56,41643
63244,Tiffany Reid,East,21,53617
63245,Benjamin Soto,North,58,37029
63246,Elizabeth Dean,West,30,101083
63247,Sean Bates,South,59,73443
63249,Monica Jimenez,North,30,118358
63250,Margaret Torres,North,28,84510
63251,Gabriel Carr,North,67,96913
63252,Lynn Lopez,South,48,40393
63253,Matthew Walton,East,36,59732
63254,Amy Hawkins,West,47,78911
63255,Andrew Lyons,South,69,106474
63256,Larry Elliott,South,21,44118
63257,David Yu,West,26,95551
63258,Garrett Morris,West,58,83276
63259,Jaime Hunter,East,61,40195
63260,Natalie Flores,West,58,102627
63261,Crystal Day,South,23,63306
63264,Kayla Patterson,East,25,71095
63266,Teresa Webster,East,47,49406
63267,Michelle Castillo,North,23,35612
63269,Mrs. Kayla Leon DDS,North,55,105413
63270,Diana Kelly MD,North,38,72032
63273,Cynthia Wolfe,East,46,48959
63274,Julie Pearson,South,39,61551
63278,Jenny Nelson,East,29,111259
63279,Alexander Walter,West,69,45105
63281,Stephanie Sandoval,West,63,55232
63282,Dwayne Copeland,South,37,113372
63284,Joshua Willis,North,26,34389
63285,Michael Ferrell MD,North,31,52920
63290,Charles Vazquez,West,27,38698
63291,Jennifer Crawford,East,32,51477
63292,Isaac Page,East,49,95216
63294,Amber Mcdonald,North,68,116680
63296,Nathaniel Miller MD,North,41,88905
63300,James Escobar,South,22,114999
63302,Sean Hanson,East,55,119090
63304,Mr. Stephen Mills PhD,South,52,63469
63307,Willie Navarro,West,19,76629
63309,Leah Burns,North,51,118331
63310,Sarah Hodges,North,29,42073
63311,Theresa Sandoval,East,33,81613
63312,Renee Hughes,North,42,79156
63313,Madeline Jimenez,East,35,114271
63315,Brooke Morgan,East,43,62727
63317,Jamie Higgins,South,64,72641
63319,Connie Joyce,North,52,111860
63320,Jimmy Dean,East,36,54430
63321,Sydney Donovan,West,67,49702
63323,Kristen Alexander,East,66,31357
63324,Gary Obrien,South,52,36410
63325,Patrick Escobar,North,51,100893
63326,Johnathan James,South,29,94309
63327,Donna Navarro,East,55,51367
63329,Jack Campbell,South,70,89548
63330,Sarah Robinson,West,67,83684
63332,Kristie Sanders,East,28,102512
63334,Richard Ball,North,23,109268
63336,Devin Williams PhD,West,38,46761
63337,Pamela Coleman,South,39,108243
63338,Tiffany Cruz,North,28,62648
63339,Mr. Danny Hampton,South,54,118493
63340,Erica Freeman,North,33,94945
63341,Renee Roberts,East,39,31572
63342,Gregory Perkins,East,55,42936
63343,Alexander Carey,North,38,72758
63344,Jeffrey Bean,West,38,119416
63345,Felicia Mathis,North,21,49951
63347,Tammy Li,North,50,78851
63348,Daniel James II,South,33,101034
63349,Oscar Gibson,West,63,66445
63353,Kimberly Cooper,North,67,87637
63357,Matthew James,North,36,53725
63358,Kelsey Hoffman,South,60,68228
63359,Christy Watkins,East,63,106567
63360,Scott Saunders,East,35,73516
63361,Cassie Salazar,West,69,54924
63363,Emily Fitzpatrick,North,50,115030
63365,Melinda Johnson,South,27,64535
63368,Amy Davidson,South,32,69020
63370,John Cohen,North,31,61483
63371,Andrew Miranda MD,South,58,119240
63372,Carol Higgins,West,63,33182
63374,Jack Henry,East,25,114370
63375,Mr. Ricardo Mendoza MD,West,48,73606
63379,Paige Higgins,South,60,112156
63380,Sean Melton,North,30,32394
63381,Mr. Martin Miller,North,60,86359
63382,Julia Ellis,West,26,77854
63383,Gerald Wheeler,East,20,105866
63385,Chad Williams,West,23,103380
63386,Elizabeth Mitchell DDS,East,47,56243
63387,Christine Gibbs,North,23,94407
63390,Alicia Peters,East,38,92832
63391,Dr. Steven Simmons,East,47,85653
63392,Zachary Brown,East,36,57505
63393,Sherry Cooley,West,35,72881
63394,Mary Velasquez,North,41,107931
63395,Wesley Martin,North,28,54219
63397,Aaron Lozano,South,46,106674
63398,Brittany Hatfield,North,64,81915
63399,Mariah Fernandez,North,56,32610
63400,Joel Hampton DDS,East,46,55078
63401,Jim Hamilton,East,35,81569
63403,Dr. Derek Lane,East,56,71535
63407,Francisco Lucas,South,64,112078
63408,Dustin Bonilla,West,18,67133
63409,Jose Meyers,West,66,63876
63411,Jacqueline Lopez,South,68,86131
63412,Misty Stone,North,46,84916
63413,Sandra Murphy,North,38,51811
63414,Adriana Smith,South,20,61882
63416,Theresa Whitaker,East,51,113798
63417,Matthew Terry,North,63,40863
63418,Ashley Andrade,North,69,58036
63420,Brittany Weaver,East,52,81842
63421,Ashley Spencer,South,50,78701
63422,Daisy French,East,19,43109
63424,Tammy Norris,West,26,99030
63425,Leonard Holmes,North,64,47112
63426,Caitlin Kennedy,South,50,98918
63427,Joshua Murray,East,34,50302
63429,Mrs. Terri Ortega DDS,North,19,53609
63430,Allison Williams,East,58,67374
63431,Brad Wilson,North,18,58204
63432,Larry Wise,South,33,94984
63434,Carolyn Patton,South,42,107097
63436,Melanie Rodgers,West,38,111348
63437,Hannah Hartman,East,44,36174
63438,Luis Lee PhD,East,23,67954
63440,Brad Stewart,South,19,41296
63441,Christian Rogers,East,29,87394
63442,Jason Crawford,South,46,41356
63443,Pamela Santos,North,58,105974
63444,Alejandro Thompson,North,30,51477
63446,Michelle Holmes,North,68,112457
63447,Aimee Smith,East,46,34507
63448,Steven Patel,South,53,103069
63450,Paula Diaz,South,67,75313
63451,Jason Short,South,24,44041
63452,Brad Smith,West,66,83170
63453,Eric Salazar,East,40,44137
63456,Henry Williams,North,64,74815
63457,Christine Acosta,West,28,91229
63458,Brandy Walker,East,40,80954
63460,Michelle Bolton,West,34,35541
63461,Brenda Garrison,South,57,71033
63462,Jeremiah Evans,West,27,98142
63463,Hannah Espinoza,North,61,98327
63465,Erica Frank,North,56,118596
63467,Jonathan Bell,West,70,96103
63468,Whitney Palmer,East,60,70315
63469,Tyler Murphy,North,51,75473
63471,Dennis Mclaughlin,South,38,61409
63472,Victoria Rosales,South,32,108439
63474,April Taylor,East,58,118061
63475,Logan Glenn,West,62,115088
63476,Danielle Hull,West,57,99686
63481,Christine Mcpherson,West,35,57370
63482,Ashlee Davis,North,37,35594
63483,Dr. Courtney Thomas,North,44,32824
63484,Allison Wilkins,North,30,65388
63486,Michelle Cabrera,West,25,82291
63487,Katherine French,East,62,51728
63490,Randall Robinson,West,20,111346
63491,Misty Ferrell,North,35,66612
63492,Regina Wright,East,60,61682
63493,Jodi Calhoun,West,61,46077
63494,Michael Hunter II,South,56,100960
63495,Melanie Bailey,East,58,94355
63497,Nicholas Bennett,South,58,78213
63498,Mary Graham MD,East,41,51684
63499,Brenda Stewart,South,53,96347
63501,Michelle Brown,South,70,98725
63502,Alex Norris,North,53,44774
63503,Richard Patton,West,46,91362
63504,Joshua Chambers,East,67,31461
63505,Samantha Ellis,West,60,105898
63507,Veronica Patterson,West,30,108649
63509,Don Le,East,59,31438
63510,Raymond Giles,North,61,112817
63513,Kyle Brady,South,28,68218
63514,Misty Williams,North,41,97166
63515,Joanna Stone,East,63,109580
63516,Crystal Evans,West,55,109120
63517,Sabrina Martin,West,39,102295
63520,Natalie Mason,West,24,84161
63522,Cameron Harrison,West,20,115531
63523,William Patel,North,26,84234
63525,Paula Mills,West,48,75234
63527,Stephanie Jimenez,East,69,82600
63528,Caleb Brady,South,24,31013
63529,Jeffrey Brandt,South,47,62713
63530,Colton Wagner,South,64,45657
63531,Brandy Perez,South,42,60376
63532,Heidi Goodman,South,66,116400
63534,Danny Rice,South,59,90902
63535,Julie Crawford,South,47,93092
63536,Jeanette Quinn,East,67,37957
63537,Kelly Robinson,West,44,62900
63538,Ronald Armstrong,East,55,57876
63539,Frank Johnson,East,51,92194
63541,Jessica Munoz,North,50,62463
63545,Brandi Mcfarland,North,62,118457
63546,Dr. Larry Adams Jr.,North,33,105140
63549,Stacey Stewart,East,38,96942
63552,Alexandra Brooks,East,47,81719
63553,Heather Serrano,South,37,51351
63554,Elizabeth Brewer,North,31,106061
63556,Jack Sampson,West,29,52913
63557,Emily Gray,East,33,38566
63559,Jaime Ford,East,22,92036
63560,Monica Benton,North,47,79507
63562,Alicia Houston,West,59,74697
63563,Kari Brandt,South,67,113847
63564,Andrew Cain,East,41,117704
63566,Patricia Clark,East,31,78762
63568,Christopher Russell,North,42,40632
63570,Susan Rios,North,28,72410
63571,Miss Dana Lopez MD,North,41,108101
63572,Ashley Washington,South,69,35593
63573,James Odonnell,West,26,97873
63576,Diana Bennett,West,61,118696
63577,Stephen Johns,South,57,37661
63579,Sue Tyler,South,63,74600
63581,Evan Freeman,South,52,77861
63582,Tracey Jackson,West,65,114418
63583,Ann Castro,East,29,59711
63585,Stephen Davis,East,62,80147
63586,Penny Mckinney,South,41,75411
63587,Debbie Diaz,South,66,96388
63588,Thomas Reid,North,37,105237
63590,Jose Hill,West,20,76845
63591,Austin Conley,North,38,94471
63593,Ebony Mendoza,South,54,45430
63594,Rickey Chandler,South,27,112229
63596,Eric Green,South,38,61158
63597,Carl Holmes,South,66,117899
63598,Jason Stephens,North,25,108432
63599,Roberta Vincent,East,67,51116
63601,Angela Rodriguez,North,43,39058
63602,Brianna Patterson,East,66,43092
63604,Juan Conner,West,27,77065
63606,Daniel Holden,West,28,44809
63608,David Howell,North,23,34860
63609,Debbie Ramirez,East,36,102366
63610,Pamela Dixon,West,55,96282
63611,Larry Cortez,South,37,98678
63613,Blake Barnett,North,18,34860
63614,Devin Wiley,West,22,54271
63615,Brittany Kim,East,57,48623
63616,Janet Wilson,West,46,65842
63617,Kristina Gregory,West,55,114329
63618,Candace Olsen,North,36,86549
63619,Joan Fleming MD,West,38,101205
63620,Jose Sanders,West,68,106872
63623,Laurie Boyle,East,57,69156
63624,Brad Patton,West,35,83203
63625,Tristan Carter,North,32,93671
63626,Patricia Martinez,West,53,30580
63627,Mrs. Lindsay Hooper,West,37,87691
63628,Taylor Powell,West,40,55100
63630,Michelle Hughes,West,69,64755
63631,Rebecca Murphy,West,30,87111
63633,Kayla Lucas,East,44,69174
63634,Raymond Saunders,North,52,67095
63635,James Burns,East,45,70688
63636,Katrina Baird,South,63,115566
63637,Jesse Leon,South,31,53744
63638,Douglas Hawkins,South,37,94623
63639,Shannon Bell,North,64,115675
63640,Clarence Fischer,South,58,116844
63643,Samuel Green,North,40,84828
63644,David Mercado,West,58,37086
63645,Haley Reyes,East,44,62449
63646,Sabrina Richards,North,57,90570
63647,Charles Allison,North,29,39698
63649,Jo Bryant,South,45,73705
63651,Scott Daniels,West,53,57446
63652,Kim Robinson,East,50,107719
63654,Brandon Hamilton,North,20,32187
63655,Robert Trujillo,North,29,73583
63657,Tina Mcknight,West,30,35359
63658,Kelly Rice,East,31,40819
63659,Frank Floyd,East,45,81276
63660,Wanda Schultz,East,62,53788
63662,Lisa Gardner,East,69,113373
63666,Joshua Gardner,North,53,58091
63668,Hannah Petty,East,38,88446
63669,Nichole Jackson,West,54,68886
63671,Kenneth Greer,East,39,85266
63672,Ashley Burch,South,30,96345
63674,Kevin Davis,South,56,34068
63675,Elizabeth Price DVM,South,66,86055
63676,Cindy Gilbert,West,35,78905
63679,Misty Richmond,North,63,106167
63681,Alexandra Stone,North,28,85490
63682,Shannon Martin,East,56,115880
63683,Cassandra Yu,East,30,94310
63684,Maxwell Dunn,South,61,53129
63685,Jonathan Patel,East,53,94038
63686,Alexis Gibbs,South,32,59773
63689,Benjamin Jensen,West,59,48932
63691,Amber Dawson,East,22,68173
63693,Christine Alvarez,North,67,106126
63694,Marvin Benson,South,33,101551
